,,,,,,,,,,,,,,,,,,,,,,,,,
Table 4: Incident type 2015-2019,,,,,,,,,,,,,,,,,,,,,,,,,
Outage_OIS_Number,Date,Time,Latitude,Longitude,Circuit Name,Type of Equipment Involved,Facility Identification,Voltage,Overhead/Underground,,,,,,,,,,,,,,,,
101930,6/5/18,11:46:00 AM,38.2464417,-122.4493883,SONOMA-1107,Conductor,101998865,12000,OH,,,,,,,,,,,,,,,,
102204,6/5/18,4:46:00 PM,38.721029,-120.830558,PLACERVILLE-1111,Conductor,103667302,12000,OH,,,,,,,,,,,,,,,,
102204,6/5/18,4:46:00 PM,38.721029,-120.830558,PLACERVILLE-1111,Conductor,103667302,12000,OH,,,,,,,,,,,,,,,,
102295,6/5/18,7:10:00 PM,35.8767333,-119.5433883,ANGIOLA-1103,Conductor,100649683,12000,OH,,,,,,,,,,,,,,,,
102064,6/5/18,3:53:00 AM,38.5432,-122.7202,FULTON-1107,Conductor,102031673,12000,OH,,,,,,,,,,,,,,,,
102500,6/6/18,7:36:00 AM,38.086972,-121.31671,METTLER-1109,Conductor,102105447,12000,OH,,,,,,,,,,,,,,,,
TR1554950,6/6/18,12:00:00 AM,36.283695,-119.77342,JACOBS-CORNER-1101,Conductor,100711710,12000,,,,,,,,,,,,,,,,,
103027,6/6/18,3:00:00 PM,38.778656,-121.477245,CATLETT-1102,Conductor,103815399,12000,OH,,,,,,,,,,,,,,,,
103222,6/6/18,12:00:00 AM,37.14599,-121.6676267,MORGAN-HILL-2108,Conductor,103790604,21000,,,,,,,,,,,,,,,,,
103269,6/6/18,7:36:00 AM,38.033811,-121.736327,GRAND-ISLAND-2225,Conductor,102105447,21000,OH,,,,,,,,,,,,,,,,
102784,6/6/18,11:07:00 AM,38.27343,-122.43845,SONOMA-1105,Conductor,102005548,12000,OH,,,,,,,,,,,,,,,,
103252,6/6/18,7:36:00 AM,38.00119,-121.09517,LINDEN-1104,Conductor,102105447,12000,OH,,,,,,,,,,,,,,,,
104636,6/8/18,5:10:00 PM,35.47410999,-120.666119,ATASCADERO-1101,Conductor,101936165,12000,OH,,,,,,,,,,,,,,,,
104714,6/8/18,7:03:00 PM,35.15288999,-120.59904,OCEANO-1104,Conductor,101852092,12000,OH,,,,,,,,,,,,,,,,
104872,6/9/18,12:46:00 AM,35.074364,-120.516756,MESA-1101,Conductor,101927520,12000,OH,,,,,,,,,,,,,,,,
105335,6/9/18,12:00:00 AM,37.878525,-121.64742,BRENTWOOD-2105,Conductor,100497205,21000,,,,,,,,,,,,,,,,,
105889,6/10/18,5:19:00 PM,38.417455,-122.920216,MOLINO-1102,Conductor,101978419,12000,OH,,,,,,,,,,,,,,,,
106539,6/11/18,2:20:00 PM,38.90061,-121.29425,LINCOLN-1105,Circuit Breaker,15370-2100979642{1105/2},12000,OH,,,,,,,,,,,,,,,,
106674,6/11/18,12:00:00 AM,34.741834,-120.061791,ZACA-1101,Conductor,103015183,12000,,,,,,,,,,,,,,,,,
INT-11106,6/11/18,12:00:00 AM,38.231054,-120.794396,NORTH-BRANCH-1101,Conductor,Twr 2/25,12000,,,,,,,,,,,,,,,,,
106991,6/12/18,8:55:00 AM,35.8507467,-119.8914567,TULARE-LAKE-2108,Conductor,100649777,21000,OH,,,,,,,,,,,,,,,,
TR1581741,6/12/18,12:00:00 AM,38.5890417,-121.5199933,WEST-SACRAMENTO-1110,Conductor,101657851,12000,,,,,,,,,,,,,,,,,
TR1588072,6/13/18,12:00:00 AM,36.890332,-121.82697,GREEN-VALLEY-2103,Conductor,101699116,21000,,,,,,,,,,,,,,,,,
108248,6/13/18,12:00:00 AM,35.292695,-120.42887,ATASCADERO-1103,Conductor,101884565,12000,,,,,,,,,,,,,,,,,
108553,6/13/18,4:27:00 PM,36.632915,-120.006466,MC-MULLIN-1104,Line Recloser,254411104,12000,OH,,,,,,,,,,,,,,,,
108767,6/13/18,10:40:00 PM,38.448877,-122.668296,RINCON-1104,Conductor,101966547,12000,OH,,,,,,,,,,,,,,,,
109337,6/14/18,2:25:00 PM,39.523764,-121.462235,WYANDOTTE-1110,Conductor,100426966,12000,OH,,,,,,,,,,,,,,,,
109480,6/14/18,4:12:00 PM,40.419982,-123.949055,RIO-DELL-1102,Line Recloser,192251102,12000,OH,,,,,,,,,,,,,,,,
110017,6/15/18,12:00:00 AM,37.603123,-122.395723,SAN-JOAQUIN-#3-1103,,252531103,12000,,,,,,,,,,,,,,,,,
110013,6/15/18,12:00:00 AM,38.6238383,-121.0221417,CLARKSVILLE-2103,Conductor,101376538,21000,,,,,,,,,,,,,,,,,
INT-11115,6/15/18,12:00:00 AM,37.486946,-122.422311,HALF-MOON-BAY-1101,Conductor,Pole 10/5,12000,,,,,,,,,,,,,,,,,
110683,6/16/18,9:56:00 AM,38.6558833,-121.7936783,WOODLAND-1112,Conductor,101606330,12000,OH,,,,,,,,,,,,,,,,
110780,6/16/18,9:56:00 AM,38.6197267,-121.8455067,PLAINFIELD-1101,Conductor,101606330,12000,OH,,,,,,,,,,,,,,,,
110998,6/16/18,12:00:00 AM,38.0956517,-122.2109517,NORTH-TOWER-1108,Conductor,102218342,12000,,,,,,,,,,,,,,,,,
111009,6/16/18,12:00:00 AM,39.133469,-121.54364,MARYSVILLE-1108,Conductor,101319352,12000,,,,,,,,,,,,,,,,,
110932,6/16/18,4:28:00 PM,37.074167,-120.192416,CHOWCHILLA-1104,Conductor,101133603,12000,OH,,,,,,,,,,,,,,,,
111067,6/16/18,7:37:00 PM,38.697185,-122.024409,MADISON-1103,Conductor,101644179,12000,OH,,,,,,,,,,,,,,,,
111024,6/16/18,12:00:00 AM,39.332065,-121.537027,HONCUT-1101,Conductor,100381711,12000,,,,,,,,,,,,,,,,,
111057,6/16/18,12:00:00 AM,38.752581,-121.443931,CATLETT-1102,Conductor,100102668,12000,,,,,,,,,,,,,,,,,
111080,6/16/18,7:58:00 PM,37.906962,-121.806323,LONE-TREE-2105,Conductor,100483910,21000,OH,,,,,,,,,,,,,,,,
TR1603174,6/16/18,12:00:00 AM,38.0493633,-122.2059983,NORTH-TOWER-2101,Conductor,102218342,21000,,,,,,,,,,,,,,,,,
111514,6/17/18,4:01:00 PM,38.084166,-120.948454,CORRAL-1101,Conductor,102042425,12000,OH,,,,,,,,,,,,,,,,
111790,6/18/18,12:00:00 AM,35.5270117,-120.6474683,TEMPLETON-2113,Conductor,101887037,21000,,,,,,,,,,,,,,,,,
TR1610052,6/18/18,12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,
TR1612455,6/19/18,12:00:00 AM,38.5307017,-121.55016,DEEPWATER-1107,Conductor,101585318,12000,,,,,,,,,,,,,,,,,
112764,6/19/18,10:17:00 AM,38.591829,-120.709655,APPLE-HILL-2102,Conductor,101395943,21000,OH,,,,,,,,,,,,,,,,
112900,6/19/18,11:45:00 AM,35.985875,-120.147443,AVENAL-2101,Conductor,100698130,21000,OH,,,,,,,,,,,,,,,,
113097,6/19/18,2:41:00 PM,37.215791,-119.681038,COARSEGOLD-2103,Conductor,103372829,21000,OH,,,,,,,,,,,,,,,,
112427,6/19/18,12:27:00 AM,38.760416,-120.822368,PLACERVILLE-1110,Conductor,101388356,12000,OH,,,,,,,,,,,,,,,,
113462,6/20/18,12:00:00 AM,34.760423,-120.233294,PALMER-1101,Conductor,101858890,12000,,,,,,,,,,,,,,,,,
114748,6/21/18,12:00:00 AM,38.805875,-121.19647,DEL-MAR-1103,Conductor,100060316,12000,,,,,,,,,,,,,,,,,
TR1623219,6/21/18,12:00:00 AM,35.08959444,-119.6291444,FELLOWS-2104,,,21000,,,,,,,,,,,,,,,,,
INT-11136,6/21/18,12:00:00 AM,38.104615,-121.81453,PEABODY-2107,Unknown,Twr 21/142,21000,,,,,,,,,,,,,,,,,
115733,6/22/18,12:00:00 AM,34.402938,-118.588702,SAN-JOAQUIN-#2-1103,,3.22736E+11,12000,,,,,,,,,,,,,,,,,
115772,6/22/18,12:00:00 AM,36.457975,-119.3435067,DINUBA-1105,Conductor,100729160,12000,,,,,,,,,,,,,,,,,
115779,6/22/18,12:00:00 AM,40.323839,-124.294622,GARBERVILLE-1102,Conductor,100987410,12000,,,,,,,,,,,,,,,,,
115779,6/22/18,12:00:00 AM,40.323839,-124.294622,GARBERVILLE-1102,Conductor,100987410,12000,,,,,,,,,,,,,,,,,
INT-11140,6/22/18,12:00:00 AM,38.627042,-121.961958,MADISON-1105,Conductor,Str. 16/230,12000,,,,,,,,,,,,,,,,,
116111,6/23/18,12:00:00 AM,40.8631633,-122.3962383,ANTLER-1101,Conductor,101472252,12000,,,,,,,,,,,,,,,,,
116518,6/23/18,5:33:00 PM,38.199894,-122.153823,JAMESON-1103,Transformer,2.19553E+11,12000,OH,,,,,,,,,,,,,,,,
116491,6/23/18,5:47:00 PM,37.942516,-121.774818,LONE-TREE-2105,Conductor,100483944,21000,OH,,,,,,,,,,,,,,,,
116518,6/23/18,5:33:00 PM,38.199894,-122.153823,JAMESON-1103,Transformer,2.19553E+11,12000,OH,,,,,,,,,,,,,,,,
116529,6/23/18,6:12:00 PM,41.046605,-124.1186333,TRINIDAD-1101,Conductor,100976559,12000,OH,,,,,,,,,,,,,,,,
116687,6/23/18,12:00:00 AM,37.209928,-121.012312,GUSTINE-1102,Conductor,101231316,12000,,,,,,,,,,,,,,,,,
117022,6/24/18,1:07:00 PM,38.936089,-121.090849,BELL-1109,Conductor,100040793,12000,OH,,,,,,,,,,,,,,,,
TR1637373,6/24/18,12:00:00 AM,39.4983117,-121.5777683,OROVILLE-1101,Conductor,100374765,12000,,,,,,,,,,,,,,,,,
TR1645167,6/26/18,12:00:00 AM,37.981094,-120.390763,RACETRACK-1703,Conductor,101048302,17000,,,,,,,,,,,,,,,,,
118659,6/26/18,11:44:00 AM,38.466997,-122.816123,FULTON-1105,Conductor,102016986,12000,OH,,,,,,,,,,,,,,,,
118810,6/26/18,1:58:00 PM,37.902834,-121.251987,WEBER-1113,Conductor,102130589,12000,UG,,,,,,,,,,,,,,,,
118900,6/26/18,12:00:00 AM,39.617162,-121.76415,ESQUON-1102,,2.20657E+11,12000,,,,,,,,,,,,,,,,,
119758,6/27/18,5:06:00 PM,39.2813233,-123.2335017,CALPELLA-1101,Conductor,103907070,12000,OH,,,,,,,,,,,,,,,,
119796,6/27/18,6:01:00 PM,40.21795999,-123.7989,FRUITLAND-1142,Conductor,100990381,12000,OH,,,,,,,,,,,,,,,,
119796,6/27/18,6:01:00 PM,40.21795999,-123.7989,FRUITLAND-1142,Conductor,100990381,12000,OH,,,,,,,,,,,,,,,,
119854,6/27/18,9:19:00 PM,39.871401,-123.711872,GARBERVILLE-1101,Conductor,103775148,12000,OH,,,,,,,,,,,,,,,,
120300,6/28/18,12:27:00 PM,38.5981783,-121.0080583,CLARKSVILLE-2103,Conductor,101376954,21000,OH,,,,,,,,,,,,,,,,
120609,6/28/18,12:00:00 AM,38.557063,-122.504344,SILVERADO-2105,Conductor,102267918,21000,,,,,,,,,,,,,,,,,
INT-11158,6/28/18,12:00:00 AM,38.08226,-122.198128,NORTH-TOWER-2104,Unknown,Twr 27/190,21000,,,,,,,,,,,,,,,,,
120737,6/29/18,4:40:00 AM,37.373012,-120.643332,ATWATER-1108,Conductor,101168362,12000,OH,,,,,,,,,,,,,,,,
TR1655907,6/29/18,12:00:00 AM,38.65936389,-121.1281722,CLARKSVILLE-2105,,,21000,,,,,,,,,,,,,,,,,
121147,6/29/18,1:18:00 PM,39.4359433,-121.5376667,WYANDOTTE-1109,Conductor,100431936,12000,OH,,,,,,,,,,,,,,,,
121215,6/29/18,3:10:00 PM,38.052511,-120.938969,CORRAL-1101,Conductor,103840725,12000,OH,,,,,,,,,,,,,,,,
121281,6/29/18,3:19:00 PM,37.5343467,-121.9879883,NEWARK-1106,Conductor,100947879,12000,OH,,,,,,,,,,,,,,,,
121383,6/29/18,12:00:00 AM,38.513964,-122.774754,FULTON-1107,Conductor,102025571,12000,,,,,,,,,,,,,,,,,
121546,6/30/18,3:32:00 AM,36.042776,-120.09257,TULARE-LAKE-1104,Conductor,100700210,12000,OH,,,,,,,,,,,,,,,,
121753,6/30/18,11:14:00 AM,39.362095,-121.080922,COLUMBIA-HILL-1101,Conductor,100091354,12000,OH,,,,,,,,,,,,,,,,
121804,6/30/18,1:32:00 PM,38.6957083,-120.8248317,DIAMOND-SPRINGS-1107,Conductor,101403788,12000,OH,,,,,,,,,,,,,,,,
121956,6/30/18,12:00:00 AM,37.216135,-121.739394,EDENVALE-2107,Conductor,100600855,21000,,,,,,,,,,,,,,,,,
122069,6/30/18,12:00:00 AM,40.604294,-122.23978,DESCHUTES-1104,Conductor,101469808,12000,,,,,,,,,,,,,,,,,
122077,6/30/18,10:36:00 PM,39.114188,-121.076818,HIGGINS-1103,Conductor,100105380,12000,OH,,,,,,,,,,,,,,,,
INT-11159,6/30/18,12:00:00 AM,35.440143,-119.013181,KERN-OIL-1114,Conductor,Str. 0/5,12000,,,,,,,,,,,,,,,,,
122109,7/1/18,12:23:00 AM,40.269187,-124.239684,GARBERVILLE-1102,Conductor,100986962,12000,OH,,,,,,,,,,,,,,,,
122112,7/1/18,12:45:00 AM,38.88438,-120.84976,PLACERVILLE-2106,Conductor,100109003,21000,OH,,,,,,,,,,,,,,,,
122186,7/1/18,8:13:00 AM,39.4153867,-121.5122183,WYANDOTTE-1109,Conductor,100430344,12000,OH,,,,,,,,,,,,,,,,
122695,7/2/18,2:26:00 AM,,,VALLEY-HOME-1704,Fuse,162981704,17000,OH,,,,,,,,,,,,,,,,
122721,7/2/18,5:12:00 AM,37.867378,-120.991974,SILVERADO-2104,Fuse,43432104,21000,OH,,,,,,,,,,,,,,,,
123013,7/2/18,11:35:00 AM,39.0995067,-122.9002267,HARTLEY-1102,Conductor,102146848,12000,OH,,,,,,,,,,,,,,,,
123276,7/2/18,12:00:00 AM,36.606978,-119.82445,MC-MULLIN-1106,Conductor,100753607,12000,,,,,,,,,,,,,,,,,
124161,7/3/18,12:00:00 AM,39.710288,-121.829669,BUTTE-1107,Conductor,103387781,12000,,,,,,,,,,,,,,,,,
124473,7/4/18,3:26:00 PM,,,LAYTONVILLE-1102,Line Recloser,42681102,12000,OH,,,,,,,,,,,,,,,,
124928,7/5/18,12:45:00 PM,39.778743,-121.870525,NORD-1105,Conductor,103350704,12000,OH,,,,,,,,,,,,,,,,
125717,7/6/18,5:13:00 PM,35.0290317,-120.52785,MESA-1103,Conductor,103401924,12000,OH,,,,,,,,,,,,,,,,
125789,7/6/18,12:00:00 AM,37.383225,-120.615068,ATWATER-1103,Conductor,103217389,12000,,,,,,,,,,,,,,,,,
125907,7/7/18,6:11:00 AM,38.083952,-121.850278,RUSSELL-(SMUD)-2101,Conductor,101582721,21000,OH,,,,,,,,,,,,,,,,
125998,7/7/18,12:00:00 AM,39.274489,-121.66469,LIVE-OAK-1104,Conductor,101327124,12000,,,,,,,,,,,,,,,,,
126331,7/7/18,8:24:00 PM,35.0211467,-120.500355,MESA-1103,Conductor,101893417,12000,OH,,,,,,,,,,,,,,,,
126606,7/8/18,8:04:00 PM,39.7914883,-123.19813,COVELO-1101,Conductor,102182026,12000,OH,,,,,,,,,,,,,,,,
126651,7/8/18,7:32:00 PM,38.773615,-122.062075,MADISON-2101,Conductor,101661938,21000,OH,,,,,,,,,,,,,,,,
126797,7/9/18,7:27:00 AM,35.07852,-120.394813,SANTA-MARIA-1108,Conductor,101861366,12000,OH,,,,,,,,,,,,,,,,
127725,7/10/18,5:05:00 AM,38.858605,-121.199103,PENRYN-1105,Conductor,100052871,12000,OH,,,,,,,,,,,,,,,,
127746,7/10/18,12:00:00 AM,37.0849617,-122.0744067,CAMP-EVERS-2105,Conductor,101675262,21000,,,,,,,,,,,,,,,,,
128460,7/10/18,5:15:00 AM,40.150235,-122.316487,TYLER-1105,Conductor,101538131,12000,OH,,,,,,,,,,,,,,,,
128985,7/11/18,10:10:00 AM,37.0724683,-120.9494533,WRIGHT-1110,Conductor,103920696,12000,OH,,,,,,,,,,,,,,,,
INT-11195,7/11/18,12:00:00 AM,37.710417,-121.473278,LAMMERS-1103,Conductor,Pole 7/8,12000,,,,,,,,,,,,,,,,,
TR1704849,7/13/18,12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,
130642,7/13/18,10:59:00 AM,39.483593,-123.792384,FORT-BRAGG-A-1104,Conductor,102184869,12000,OH,,,,,,,,,,,,,,,,
130991,7/13/18,3:45:00 PM,40.483092,-122.322555,JESSUP-1103,Conductor,103160260,12000,OH,,,,,,,,,,,,,,,,
131106,7/13/18,6:51:00 PM,39.779533,-122.148181,GLENN-1101,Conductor,100421715,12000,OH,,,,,,,,,,,,,,,,
131596,7/14/18,11:34:00 AM,38.400346,-122.551172,DUNBAR-1101,Conductor,103141862,12000,OH,,,,,,,,,,,,,,,,
131638,7/14/18,12:40:00 PM,38.579133,-122.879187,FITCH-MOUNTAIN-1113,Conductor,103122744,12000,OH,,,,,,,,,,,,,,,,
131647,7/14/18,12:56:00 PM,39.2093117,-121.19695,NARROWS-2105,Conductor,100086833,21000,OH,,,,,,,,,,,,,,,,
131699,7/14/18,2:44:00 PM,38.959011,-121.240906,LINCOLN-1104,Conductor,100035452,12000,OH,,,,,,,,,,,,,,,,
131770,7/14/18,3:01:00 PM,37.83874,-121.01651,VALLEY-HOME-1704,Conductor,102330872,17000,OH,,,,,,,,,,,,,,,,
131778,7/14/18,3:58:00 PM,35.4281317,-119.0590183,KERN-OIL-1109,Conductor,100238826,12000,OH,,,,,,,,,,,,,,,,
131699,7/14/18,2:44:00 PM,38.959011,-121.240906,LINCOLN-1104,Conductor,100035452,12000,OH,,,,,,,,,,,,,,,,
131997,7/14/18,9:38:00 PM,36.33140999,-121.882869,OTTER-1102,Conductor,101672234,12000,OH,,,,,,,,,,,,,,,,
132172,7/15/18,10:06:00 AM,35.5300833,-119.071795,LERDO-1107,Conductor,100206898,12000,OH,,,,,,,,,,,,,,,,
132799,7/16/18,12:57:00 PM,35.574563,-120.609764,TEMPLETON-2109,Capacitor Bank,101904896,21000,OH,,,,,,,,,,,,,,,,
133435,7/17/18,5:59:00 AM,37.930108,-122.516123,GREENBRAE-1104,Conductor,102231901,12000,OH,,,,,,,,,,,,,,,,
133764,7/17/18,11:11:00 AM,35.695082,-120.983128,TEMPLETON-2110,Conductor,103886652,21000,OH,,,,,,,,,,,,,,,,
133764,7/17/18,11:11:00 AM,35.695082,-120.983128,TEMPLETON-2110,Conductor,103886652,21000,OH,,,,,,,,,,,,,,,,
133813,7/17/18,12:00:00 AM,37.241293,-121.701619,EDENVALE-2107,Conductor,100601345,21000,,,,,,,,,,,,,,,,,
133997,7/17/18,12:00:00 AM,39.0087917,-122.8754917,CLEAR-LAKE-1101,Conductor,102158497,12000,,,,,,,,,,,,,,,,,
134024,7/17/18,3:53:00 PM,35.349684,-119.036415,WESTPARK-1103,Conductor,100244890,12000,OH,,,,,,,,,,,,,,,,
134079,7/17/18,12:00:00 AM,38.394178,-122.921785,MOLINO-1102,Conductor,101978449,12000,,,,,,,,,,,,,,,,,
134243,7/17/18,7:40:00 PM,40.6166,-122.495467,KESWICK-1101,Line Recloser,103451101,12000,OH,,,,,,,,,,,,,,,,
134243,7/17/18,7:40:00 PM,40.5927467,-122.48856,KESWICK-1101,Conductor,101477082,12000,OH,,,,,,,,,,,,,,,,
134243,7/17/18,7:40:00 PM,40.591457,-122.487012,KESWICK-1101,Conductor,101477082,12000,OH,,,,,,,,,,,,,,,,
134352,7/18/18,1:14:00 AM,38.367135,-120.557775,WEST-POINT-1102,Conductor,101247987,12000,OH,,,,,,,,,,,,,,,,
134382,7/18/18,3:46:00 AM,37.12668999,-121.65967,MORGAN-HILL-2111,Conductor,103426203,21000,OH,,,,,,,,,,,,,,,,
134431,7/18/18,7:16:00 AM,35.60546999,-119.203279,FAMOSO-1102,Conductor,103909160,12000,OH,,,,,,,,,,,,,,,,
134922,7/18/18,2:50:00 PM,38.9981933,-121.3166167,WHEATLAND-1104,Conductor,100028525,12000,OH,,,,,,,,,,,,,,,,
134726,7/18/18,11:19:00 AM,39.07137,-121.46298,OLIVEHURST-1105,Conductor,101324059,12000,OH,,,,,,,,,,,,,,,,
135234,7/19/18,12:00:00 AM,36.9372167,-119.4557033,AUBERRY-1101,Conductor,100677019,12000,,,,,,,,,,,,,,,,,
135273,7/19/18,5:29:00 AM,40.1918383,-123.537335,FORT-SEWARD-1121,Conductor,103909820,12000,OH,,,,,,,,,,,,,,,,
135525,7/19/18,10:44:00 AM,36.22215999,-119.779589,JACOBS-CORNER-1102,Conductor,103369868,12000,OH,,,,,,,,,,,,,,,,
135525,7/19/18,10:44:00 AM,36.254678,-119.798843,JACOBS-CORNER-1102,Conductor,103369868,12000,OH,,,,,,,,,,,,,,,,
TR1731403,7/19/18,12:00:00 AM,38.2360368,-122.152561,JAMESON-1102,Capacitor Bank,103919648,12000,,,,,,,,,,,,,,,,,
135783,7/19/18,3:52:00 PM,36.603822,-119.657431,MC-CALL-1106,Conductor,100842711,12000,OH,,,,,,,,,,,,,,,,
136065,7/20/18,12:00:00 AM,37.43176,-119.94411,MARIPOSA-2102,Conductor,103909942,21000,,,,,,,,,,,,,,,,,
136609,7/20/18,12:00:00 AM,37.243282,-121.837424,EDENVALE-2106,Conductor,100624129,21000,,,,,,,,,,,,,,,,,
136826,7/20/18,10:44:00 PM,38.880598,-121.243187,LINCOLN-1101,Conductor,100043038,12000,OH,,,,,,,,,,,,,,,,
136842,7/21/18,12:23:00 AM,38.689134,-120.785117,DIAMOND-SPRINGS-1106,Conductor,101415904,12000,OH,,,,,,,,,,,,,,,,
137215,7/21/18,2:51:00 PM,35.69124,-120.949139,TEMPLETON-2110,Conductor,101943190,21000,OH,,,,,,,,,,,,,,,,
137274,7/21/18,4:16:00 PM,40.346399,-123.710714,BRIDGEVILLE-1102,Conductor,101009789,12000,OH,,,,,,,,,,,,,,,,
TR1743044,7/21/18,12:00:00 AM,36.3352983,-119.746715,LEMOORE-1104,Conductor,100800906,12000,,,,,,,,,,,,,,,,,
137401,7/21/18,9:03:00 PM,38.837055,-121.5730233,EAST-NICOLAUS-1101,Conductor,101296310,12000,OH,,,,,,,,,,,,,,,,
137760,7/23/18,3:36:00 AM,39.006289,-121.328576,WHEATLAND-1104,Line Recloser,152811104,12000,OH,,,,,,,,,,,,,,,,
137937,7/23/18,8:46:00 AM,39.69684,-122.197839,LOGAN-CREEK-2102,Conductor,100366942,21000,OH,,,,,,,,,,,,,,,,
138405,7/23/18,3:11:00 PM,39.495374,-123.78064,FORT-BRAGG-A-1101,Conductor,102184598,12000,OH,,,,,,,,,,,,,,,,
138531,7/23/18,4:42:00 AM,39.680908,-121.569931,CLARK-ROAD-1102,Line Recloser,103091102,12000,OH,,,,,,,,,,,,,,,,
138531,7/23/18,4:42:00 AM,39.680908,-121.569931,CLARK-ROAD-1102,Line Recloser,103091102,12000,OH,,,,,,,,,,,,,,,,
138658,7/23/18,8:35:00 PM,35.009957,-119.069138,LAKEVIEW-1106,Conductor,100221432,12000,OH,,,,,,,,,,,,,,,,
TR1752900,7/24/18,12:00:00 AM,37.983842,-122.063697,TIDEWATER-2110,Transformer,100460575,21000,,,,,,,,,,,,,,,,,
TR1754867,7/24/18,12:00:00 AM,39.060574,-123.445596,PHILO-1102,Conductor,102212216,12000,,,,,,,,,,,,,,,,,
139224,7/24/18,1:01:00 PM,37.1342267,-120.1437817,LE-GRAND-1104,Conductor,101061631,12000,OH,,,,,,,,,,,,,,,,
139549,7/24/18,9:08:00 PM,37.3527033,-122.3989817,HALF-MOON-BAY-1103,Conductor,100318130,12000,OH,,,,,,,,,,,,,,,,
139626,7/25/18,11:16:00 PM,38.40316999,-121.939109,VACA-DIXON-1101,Conductor,101599788,12000,OH,,,,,,,,,,,,,,,,
139623,7/25/18,12:42:00 AM,39.778583,-121.61017,PARADISE-1106,Conductor,100327443,12000,OH,,,,,,,,,,,,,,,,
140018,7/25/18,12:00:00 AM,37.25536,-121.009296,GUSTINE-1101,Conductor,101219602,12000,,,,,,,,,,,,,,,,,
141323,7/26/18,8:42:00 PM,40.348139,-122.342268,COTTONWOOD-1103,Conductor,101509573,12000,OH,,,,,,,,,,,,,,,,
TR1765491,7/26/18,12:00:00 AM,39.2537817,-122.47077,ELK-CREEK-1101,Conductor,100330499,12000,,,,,,,,,,,,,,,,,
142183,7/27/18,11:12:00 PM,37.181587,-122.029924,LOS-GATOS-1106,Conductor,100518365,12000,OH,,,,,,,,,,,,,,,,
142227,7/28/18,6:33:00 AM,38.7472933,-120.7865783,PLACERVILLE-2106,Conductor,101418155,21000,OH,,,,,,,,,,,,,,,,
142289,7/28/18,12:00:00 AM,37.880202,-122.080409,ROSSMOOR-1105,Conductor,100493058,12000,,,,,,,,,,,,,,,,,
143567,7/29/18,11:39:00 AM,39.096845,-123.5017933,PHILO-1102,Conductor,102177329,12000,OH,,,,,,,,,,,,,,,,
144435,7/29/18,12:00:00 AM,38.5777217,-120.8555817,DIAMOND-SPRINGS-1105,Conductor,101383255,12000,,,,,,,,,,,,,,,,,
145016,7/30/18,12:00:00 AM,37.736971,-122.187753,EL-DORADO-PH-2101,Conductor,103753582,21000,,,,,,,,,,,,,,,,,
144901,7/30/18,8:50:00 AM,40.122473,-123.662073,GARBERVILLE-1101,Conductor,100986799,12000,OH,,,,,,,,,,,,,,,,
145323,7/30/18,2:36:00 PM,38.196828,-120.366076,STANISLAUS-1701,Conductor,103336176,17000,OH,,,,,,,,,,,,,,,,
145323,7/30/18,2:36:00 PM,38.196828,-120.366076,STANISLAUS-1701,Conductor,103336176,17000,OH,,,,,,,,,,,,,,,,
145526,7/30/18,10:01:00 PM,36.398264,-120.946951,LOS-OSITOS-2103,Conductor,101733550,21000,OH,,,,,,,,,,,,,,,,
145526,7/30/18,10:01:00 PM,36.398264,-120.946951,LOS-OSITOS-2103,Conductor,101733550,21000,OH,,,,,,,,,,,,,,,,
145670,7/31/18,7:07:00 AM,37.82117999,-121.449979,HERDLYN-1103,Conductor,102065265,12000,OH,,,,,,,,,,,,,,,,
145712,7/31/18,7:57:00 AM,38.98707,-122.742411,KONOCTI-1108,Conductor,102162351,12000,OH,,,,,,,,,,,,,,,,
145904,7/31/18,12:00:00 AM,40.133201,-122.224395,TYLER-1105,Conductor,103133510,12000,,,,,,,,,,,,,,,,,
146998,8/1/18,7:06:00 PM,40.820182,-124.185869,FAIRHAVEN-1103,Conductor,100968544,12000,OH,,,,,,,,,,,,,,,,
146966,8/1/18,5:58:00 PM,38.916877,-122.800824,KONOCTI-1102,Conductor,102156435,12000,OH,,,,,,,,,,,,,,,,
147393,8/2/18,9:48:00 AM,39.476742,-121.540196,WYANDOTTE-1109,Conductor,100370637,12000,OH,,,,,,,,,,,,,,,,
147758,8/2/18,3:54:00 PM,38.932169,-122.751161,KONOCTI-1102,Conductor,102162100,12000,OH,,,,,,,,,,,,,,,,
147821,8/2/18,5:34:00 PM,37.050245,-120.5411817,SANTA-RITA-1105,Conductor,101114879,12000,OH,,,,,,,,,,,,,,,,
147904,8/2/18,8:27:00 PM,38.177097,-121.078198,LOCKEFORD-2102,Conductor,102072797,21000,OH,,,,,,,,,,,,,,,,
TR1797006,8/3/18,12:00:00 AM,36.986875,-120.059705,STOREY-1105,Conductor,101225773,12000,,,,,,,,,,,,,,,,,
148143,8/3/18,9:45:00 AM,40.501618,-121.83507,VOLTA-1102,Fuse,102541102,12000,OH,,,,,,,,,,,,,,,,
148477,8/3/18,12:00:00 AM,37.876503,-122.088778,ROSSMOOR-1103,Conductor,100491885,12000,,,,,,,,,,,,,,,,,
